card_id,name,owned_multiverseid,created,modified,color,cmc,mana_cost,types,reserved,multiverse_id,printings
10,Compulsive Research,87991,2017-09-04 18:31:49.09849,,U,3,{2}{U},Sorcery,f,,"[{""rarity"":""C"",""set"":""C14"",""multiverseid"":""389467""},{""rarity"":""C"",""set"":""CMR"",""multiverseid"":""500874""},{""rarity"":""C"",""set"":""CNS"",""multiverseid"":""382236""},{""rarity"":""C"",""set"":""E01"",""multiverseid"":""430562""},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":""425858""},{""rarity"":""C"",""set"":""RAV"",""multiverseid"":""87991""}]"
14,Cryptic Command,397793,2017-09-04 18:31:49.492922,,U,4,{1}{U}{U}{U},Instant,f,,"[{""rarity"":""R"",""set"":""IMA"",""multiverseid"":""438614""},{""rarity"":""R"",""set"":""LRW"",""multiverseid"":""141819""},{""rarity"":""R"",""set"":""MM2"",""multiverseid"":""397793""},{""rarity"":""R"",""set"":""MMA"",""multiverseid"":""370439""},{""rarity"":""M"",""set"":""MP2"",""multiverseid"":""429870""}]"
74,Black Knight,205218,2017-09-04 18:36:23.63221,,B,2,{B}{B},Creature,f,,"[{""rarity"":""U"",""set"":""2ED"",""multiverseid"":""647""},{""rarity"":""U"",""set"":""3ED"",""multiverseid"":""1145""},{""rarity"":""U"",""set"":""4ED"",""multiverseid"":""2088""},{""rarity"":""U"",""set"":""5ED"",""multiverseid"":""3826""},{""rarity"":""U"",""set"":""LEA"",""multiverseid"":""50""},{""rarity"":""U"",""set"":""LEB"",""multiverseid"":""345""},{""rarity"":""U"",""set"":""M10"",""multiverseid"":""190540""},{""rarity"":""U"",""set"":""M11"",""multiverseid"":""205218""}]"
369,"Kozilek, Butcher of Truth",193632,2017-09-04 18:40:54.866016,,"",10,{10},Creature,f,456602,"[{""rarity"":""M"",""set"":""MM2"",""multiverseid"":397668},{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":457107},{""rarity"":""M"",""set"":""ROE"",""multiverseid"":193632},{""rarity"":""M"",""set"":""UMA"",""multiverseid"":456602}]"
489,Wooded Foothills,386729,2017-09-04 18:42:49.486104,,"",0,,Land,f,,"[{""rarity"":""M"",""set"":""EXP"",""multiverseid"":405116},{""rarity"":""R"",""set"":""KTK"",""multiverseid"":386729},{""rarity"":""R"",""set"":""ONS"",""multiverseid"":39506}]"
717,Tezzeret the Seeker,397700,2017-09-17 21:53:17.554776,,U,5,{3}{U}{U},Planeswalker,f,397700,"[{""rarity"":""M"",""set"":""ALA"",""multiverseid"":""174912""},{""rarity"":""M"",""set"":""DDF"",""multiverseid"":""217826""},{""rarity"":""M"",""set"":""MM2"",""multiverseid"":""397700""}]"
739,Soulfire Grand Master,391927,2017-09-17 21:58:49.413427,,W,2,{1}{W},Creature,f,,"[{""rarity"":""M"",""set"":""FRF"",""multiverseid"":""391927""}]"
178,Kird Ape,1302,2017-09-04 18:37:36.38354,,R,1,{R},Creature,f,194974,"[{""rarity"":""C"",""set"":""3ED"",""multiverseid"":""1302""},{""rarity"":""U"",""set"":""9ED"",""multiverseid"":""83346""},{""rarity"":""C"",""set"":""ARN"",""multiverseid"":""962""},{""rarity"":""C"",""set"":""BTD"",""multiverseid"":""26605""},{""rarity"":""U"",""set"":""DDH"",""multiverseid"":""249382""},{""rarity"":""C"",""set"":""EMA"",""multiverseid"":""413679""},{""rarity"":""M"",""set"":""V09"",""multiverseid"":""194974""}]"
391,Orzhov Signet,96870,2017-09-04 18:40:58.725578,,"",2,{2},Artifact,f,,"[{""rarity"":""C"",""set"":""C15"",""multiverseid"":405332},{""rarity"":""C"",""set"":""C16"",""multiverseid"":420883},{""rarity"":""U"",""set"":""C17"",""multiverseid"":433151},{""rarity"":""C"",""set"":""C18"",""multiverseid"":451168},{""rarity"":""C"",""set"":""CM2"",""multiverseid"":446942},{""rarity"":""C"",""set"":""CMA"",""multiverseid"":430442},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247285},{""rarity"":""C"",""set"":""GK2"",""multiverseid"":460474},{""rarity"":""C"",""set"":""GPT"",""multiverseid"":96870},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":426049}]"
189,Pyroclasm,208009,2017-09-04 18:37:38.281965,,R,2,{1}{R},Sorcery,f,,"[{""rarity"":""U"",""set"":""10E"",""multiverseid"":""129801""},{""rarity"":""U"",""set"":""7ED"",""multiverseid"":""25677""},{""rarity"":""U"",""set"":""8ED"",""multiverseid"":""45374""},{""rarity"":""U"",""set"":""9ED"",""multiverseid"":""83216""},{""rarity"":""U"",""set"":""A25"",""multiverseid"":""442135""},{""rarity"":""U"",""set"":""DDK"",""multiverseid"":""368545""},{""rarity"":""U"",""set"":""DDL"",""multiverseid"":""373365""},{""rarity"":""U"",""set"":""ICE"",""multiverseid"":""2650""},{""rarity"":""U"",""set"":""M10"",""multiverseid"":""194425""},{""rarity"":""U"",""set"":""M11"",""multiverseid"":""208009""},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":""425932""},{""rarity"":""R"",""set"":""POR"",""multiverseid"":""4354""}]"
402,Simic Signet,247195,2017-09-04 18:41:00.634182,,"",2,{2},Artifact,f,,"[{""rarity"":""C"",""set"":""C13"",""multiverseid"":376501},{""rarity"":""C"",""set"":""C15"",""multiverseid"":405382},{""rarity"":""C"",""set"":""C16"",""multiverseid"":420887},{""rarity"":""C"",""set"":""CM2"",""multiverseid"":446951},{""rarity"":""C"",""set"":""CM2"",""multiverseid"":446952},{""rarity"":""C"",""set"":""CMA"",""multiverseid"":430448},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247195},{""rarity"":""C"",""set"":""DIS"",""multiverseid"":97079},{""rarity"":""U"",""set"":""GK2"",""multiverseid"":460789},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":426052}]"
75,Bloodghast,192230,2017-09-04 18:36:23.804852,,B,2,{B}{B},Creature,f,192230,"[{""rarity"":""R"",""set"":""IMA"",""multiverseid"":""438648""},{""rarity"":""R"",""set"":""SLD"",""multiverseid"":""479379""},{""rarity"":""R"",""set"":""ZEN"",""multiverseid"":""192230""}]"
773,Dragonlord Silumgar,394550,2017-09-17 22:02:27.844344,,BU,6,{4}{U}{B},Creature,f,,"[{""rarity"":""M"",""set"":""DTK"",""multiverseid"":394550}]"
98,Gravecrawler,222902,2017-09-04 18:36:27.832724,,B,1,{B},Creature,f,,"[{""rarity"":""R"",""set"":""DDQ"",""multiverseid"":""409635""},{""rarity"":""R"",""set"":""DKA"",""multiverseid"":""222902""}]"
97,Graveborn Muse,44841,2017-09-04 18:36:27.651881,,B,4,{2}{B}{B},Creature,f,44841,"[{""rarity"":""R"",""set"":""10E"",""multiverseid"":""135256""},{""rarity"":""R"",""set"":""LGN"",""multiverseid"":""44841""}]"
95,Go for the Throat,213799,2017-09-04 18:36:27.292692,,B,2,{1}{B},Instant,f,,"[{""rarity"":""U"",""set"":""C17"",""multiverseid"":""433046""},{""rarity"":""U"",""set"":""MBS"",""multiverseid"":""213799""}]"
72,Animate Dead,1143,2017-09-04 18:36:23.275394,,B,2,{1}{B},Enchantment,f,382843,"[{""rarity"":""U"",""set"":""2ED"",""multiverseid"":""645""},{""rarity"":""U"",""set"":""3ED"",""multiverseid"":""1143""},{""rarity"":""U"",""set"":""4ED"",""multiverseid"":""2085""},{""rarity"":""U"",""set"":""5ED"",""multiverseid"":""3823""},{""rarity"":""U"",""set"":""EMA"",""multiverseid"":""413620""},{""rarity"":""U"",""set"":""LEA"",""multiverseid"":""48""},{""rarity"":""U"",""set"":""LEB"",""multiverseid"":""343""},{""rarity"":""U"",""set"":""PD3"",""multiverseid"":""265167""}]"
103,Hypnotic Specter,1165,2017-09-04 18:36:28.714035,,B,3,{1}{B}{B},Creature,f,,"[{""rarity"":""R"",""set"":""10E"",""multiverseid"":""129600""},{""rarity"":""U"",""set"":""2ED"",""multiverseid"":""665""},{""rarity"":""U"",""set"":""3ED"",""multiverseid"":""1165""},{""rarity"":""U"",""set"":""4ED"",""multiverseid"":""2109""},{""rarity"":""R"",""set"":""9ED"",""multiverseid"":""83354""},{""rarity"":""U"",""set"":""LEA"",""multiverseid"":""68""},{""rarity"":""U"",""set"":""LEB"",""multiverseid"":""363""},{""rarity"":""R"",""set"":""M10"",""multiverseid"":""190566""}]"
8,Brainstorm,2497,2017-09-04 18:31:48.907059,,U,1,{U},Instant,f,,"[{""rarity"":""C"",""set"":""2XM"",""multiverseid"":""489717""},{""rarity"":""R"",""set"":""2XM"",""multiverseid"":""491347""},{""rarity"":""C"",""set"":""5ED"",""multiverseid"":""3897""},{""rarity"":""C"",""set"":""A25"",""multiverseid"":""442035""},{""rarity"":""C"",""set"":""BTD"",""multiverseid"":""27246""},{""rarity"":""C"",""set"":""C15"",""multiverseid"":""405158""},{""rarity"":""U"",""set"":""C18"",""multiverseid"":""451037""},{""rarity"":""C"",""set"":""C21"",""multiverseid"":""519150""},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":""247331""},{""rarity"":""C"",""set"":""CNS"",""multiverseid"":""382224""},{""rarity"":""C"",""set"":""DDJ"",""multiverseid"":""292751""},{""rarity"":""U"",""set"":""EMA"",""multiverseid"":""413582""},{""rarity"":""C"",""set"":""ICE"",""multiverseid"":""2497""},{""rarity"":""C"",""set"":""MMQ"",""multiverseid"":""19571""},{""rarity"":""R"",""set"":""SS1"",""multiverseid"":""447131""}]"
31,"Jace, Architect of Thought",253653,2017-09-04 18:31:51.124933,,U,4,{2}{U}{U},Planeswalker,f,253653,"[{""rarity"":""M"",""set"":""C20"",""multiverseid"":""482742""},{""rarity"":""M"",""set"":""DDM"",""multiverseid"":""380190""},{""rarity"":""M"",""set"":""RTR"",""multiverseid"":""253653""}]"
305,Indrik Stomphowler,107377,2017-09-04 18:39:35.632984,,G,5,{4}{G},Creature,f,,"[{""rarity"":""U"",""set"":""C15"",""multiverseid"":405261},{""rarity"":""U"",""set"":""CMA"",""multiverseid"":430338},{""rarity"":""U"",""set"":""DDD"",""multiverseid"":201834},{""rarity"":""U"",""set"":""DIS"",""multiverseid"":107377},{""rarity"":""U"",""set"":""GVL"",""multiverseid"":393903}]"
49,Remand,380255,2017-09-04 18:33:01.000305,,U,2,{1}{U},Instant,f,87919,"[{""rarity"":""U"",""set"":""DDM"",""multiverseid"":""380255""},{""rarity"":""U"",""set"":""MM2"",""multiverseid"":""397881""},{""rarity"":""U"",""set"":""RAV"",""multiverseid"":""87919""},{""rarity"":""S"",""set"":""TSR"",""multiverseid"":""512282""}]"
316,Ohran Viper,121266,2017-09-04 18:39:37.540097,,G,3,{1}{G}{G},Creature,f,380265,"[{""rarity"":""R"",""set"":""C15"",""multiverseid"":405323},{""rarity"":""R"",""set"":""CSP"",""multiverseid"":121266},{""rarity"":""R"",""set"":""DDM"",""multiverseid"":380265}]"
198,Spikeshot Elder,209404,2017-09-04 18:37:39.829208,,R,1,{R},Creature,f,209404,"[{""rarity"":""R"",""set"":""MM2"",""multiverseid"":""397883""},{""rarity"":""R"",""set"":""SOM"",""multiverseid"":""209404""}]"
471,Sulfurous Springs,2759,2017-09-04 18:42:46.342985,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""10E"",""multiverseid"":129751},{""rarity"":""R"",""set"":""5ED"",""multiverseid"":4189},{""rarity"":""R"",""set"":""6ED"",""multiverseid"":14729},{""rarity"":""R"",""set"":""7ED"",""multiverseid"":11519},{""rarity"":""R"",""set"":""9ED"",""multiverseid"":84550},{""rarity"":""R"",""set"":""ICE"",""multiverseid"":2759}]"
100,Guul Draz Assassin,193612,2017-09-04 18:36:28.180016,,B,1,{B},Creature,f,193612,"[{""rarity"":""R"",""set"":""ROE"",""multiverseid"":""193612""}]"
875,Smuggler's Copter,417808,2017-09-17 22:08:06.537942,,"",2,{2},Artifact,f,,"[{""rarity"":""R"",""set"":""KLD"",""multiverseid"":417808}]"
686,"Sarkhan, the Dragonspeaker",386650,2017-09-17 21:52:23.822326,,R,5,{3}{R}{R},Planeswalker,f,386650,"[{""rarity"":""M"",""set"":""KTK"",""multiverseid"":""386650""}]"
389,Nevinyrral's Disk,,2017-09-04 18:40:58.376559,,"",4,{4},Artifact,f,,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":634},{""rarity"":""R"",""set"":""3ED"",""multiverseid"":1128},{""rarity"":""R"",""set"":""4ED"",""multiverseid"":2061},{""rarity"":""R"",""set"":""5ED"",""multiverseid"":3803},{""rarity"":""R"",""set"":""C13"",""multiverseid"":376427},{""rarity"":""R"",""set"":""C14"",""multiverseid"":389616},{""rarity"":""R"",""set"":""C16"",""multiverseid"":420882},{""rarity"":""R"",""set"":""C17"",""multiverseid"":433149},{""rarity"":""R"",""set"":""EMA"",""multiverseid"":413770},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":37},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":332},{""rarity"":""M"",""set"":""V10"",""multiverseid"":212637}]"
648,Nightveil Specter,366242,2017-09-17 21:51:30.935656,,BU,3,{U/B}{U/B}{U/B},Creature,f,,"[{""rarity"":""R"",""set"":""GK1"",""multiverseid"":455922},{""rarity"":""R"",""set"":""GTC"",""multiverseid"":366242}]"
783,High Tide,1874,2017-09-17 22:03:21.627399,,U,1,{U},Instant,f,382974,"[{""rarity"":""C"",""set"":""FEM"",""multiverseid"":1873},{""rarity"":""C"",""set"":""FEM"",""multiverseid"":1872},{""rarity"":""C"",""set"":""FEM"",""multiverseid"":1874}]"
292,Eternal Witness,247148,2017-09-04 18:39:33.360221,,G,3,{1}{G}{G},Creature,f,,"[{""rarity"":""U"",""set"":""5DN"",""multiverseid"":51628},{""rarity"":""U"",""set"":""C15"",""multiverseid"":405216},{""rarity"":""U"",""set"":""CM2"",""multiverseid"":446872},{""rarity"":""U"",""set"":""CMA"",""multiverseid"":430326},{""rarity"":""U"",""set"":""CMD"",""multiverseid"":247148},{""rarity"":""U"",""set"":""DDJ"",""multiverseid"":292966},{""rarity"":""U"",""set"":""MMA"",""multiverseid"":370427},{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":457120},{""rarity"":""U"",""set"":""UMA"",""multiverseid"":456759}]"
373,Lotus Bloom,114904,2017-09-04 18:40:55.56334,,"",0,,Artifact,f,114904,"[{""rarity"":""R"",""set"":""MMA"",""multiverseid"":370562},{""rarity"":""R"",""set"":""TSP"",""multiverseid"":114904}]"
308,Lotus Cobra,185749,2017-09-04 18:39:36.155667,,G,2,{1}{G},Creature,f,185749,"[{""rarity"":""R"",""set"":""IMA"",""multiverseid"":438740},{""rarity"":""M"",""set"":""ZEN"",""multiverseid"":185749}]"
385,Mox Pearl,,2017-09-04 18:40:57.675526,,"",0,{0},Artifact,t,383021,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":631},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":34},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":329}]"
805,Temple of Plenty,378537,2017-09-17 22:04:20.841151,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""BNG"",""multiverseid"":378537},{""rarity"":""R"",""set"":""THB"",""multiverseid"":476499}]"
390,Null Rod,4437,2017-09-04 18:40:58.551732,,"",2,{2},Artifact,t,4437,"[{""rarity"":""R"",""set"":""WTH"",""multiverseid"":4437}]"
15,Daze,21284,2017-09-04 18:31:49.587428,,U,2,{1}{U},Instant,f,,"[{""rarity"":""C"",""set"":""DD2"",""multiverseid"":""189255""},{""rarity"":""U"",""set"":""EMA"",""multiverseid"":""413586""},{""rarity"":""C"",""set"":""JVC"",""multiverseid"":""393826""},{""rarity"":""M"",""set"":""MP2"",""multiverseid"":""429871""},{""rarity"":""C"",""set"":""NEM"",""multiverseid"":""21284""}]"
7,Brain Freeze,47599,2017-09-04 18:31:48.811745,,U,2,{1}{U},Instant,f,382870,"[{""rarity"":""U"",""set"":""SCG"",""multiverseid"":""47599""}]"
21,Force Spike,3909,2017-09-04 18:31:50.159949,,U,1,{U},Instant,f,,"[{""rarity"":""C"",""set"":""5ED"",""multiverseid"":""3909""},{""rarity"":""C"",""set"":""7ED"",""multiverseid"":""11285""},{""rarity"":""C"",""set"":""DDJ"",""multiverseid"":""292750""},{""rarity"":""C"",""set"":""LEG"",""multiverseid"":""1484""}]"
12,Control Magic,2147,2017-09-04 18:31:49.291476,,U,4,{2}{U}{U},Enchantment,f,382895,"[{""rarity"":""U"",""set"":""2ED"",""multiverseid"":""697""},{""rarity"":""U"",""set"":""3ED"",""multiverseid"":""1194""},{""rarity"":""U"",""set"":""4ED"",""multiverseid"":""2147""},{""rarity"":""U"",""set"":""BRB"",""multiverseid"":""21141""},{""rarity"":""U"",""set"":""C13"",""multiverseid"":""376283""},{""rarity"":""U"",""set"":""CMA"",""multiverseid"":""430253""},{""rarity"":""U"",""set"":""DDM"",""multiverseid"":""380201""},{""rarity"":""R"",""set"":""EMA"",""multiverseid"":""413584""},{""rarity"":""U"",""set"":""LEA"",""multiverseid"":""100""},{""rarity"":""U"",""set"":""LEB"",""multiverseid"":""395""}]"
27,Inkwell Leviathan,394375,2017-09-04 18:31:50.725926,,U,9,{7}{U}{U},"Artifact,Creature",f,270447,"[{""rarity"":""R"",""set"":""2XM"",""multiverseid"":""489728""},{""rarity"":""R"",""set"":""C18"",""multiverseid"":""451046""},{""rarity"":""R"",""set"":""CON"",""multiverseid"":""154081""},{""rarity"":""R"",""set"":""DDO"",""multiverseid"":""394375""},{""rarity"":""R"",""set"":""EMA"",""multiverseid"":""413598""},{""rarity"":""R"",""set"":""PD3"",""multiverseid"":""270447""}]"
108,Liliana Vess,205961,2017-09-04 18:36:29.580019,,B,5,{3}{B}{B},Planeswalker,f,,"[{""rarity"":""M"",""set"":""DDD"",""multiverseid"":""201348""},{""rarity"":""M"",""set"":""GVL"",""multiverseid"":""393908""},{""rarity"":""R"",""set"":""LRW"",""multiverseid"":""140212""},{""rarity"":""M"",""set"":""M10"",""multiverseid"":""191241""},{""rarity"":""M"",""set"":""M11"",""multiverseid"":""205961""},{""rarity"":""M"",""set"":""M15"",""multiverseid"":""383300""}]"
169,Grim Lavamancer,234428,2017-09-04 18:37:34.796788,,R,1,{R},Creature,f,36111,"[{""rarity"":""R"",""set"":""2XM"",""multiverseid"":""489802""},{""rarity"":""R"",""set"":""E01"",""multiverseid"":""430589""},{""rarity"":""R"",""set"":""JMP"",""multiverseid"":""489521""},{""rarity"":""R"",""set"":""M12"",""multiverseid"":""234428""},{""rarity"":""R"",""set"":""PD2"",""multiverseid"":""234706""},{""rarity"":""R"",""set"":""TOR"",""multiverseid"":""36111""}]"
140,Ancient Grudge,235600,2017-09-04 18:37:29.761601,,R,2,{1}{R},Instant,f,109751,"[{""rarity"":""C"",""set"":""ISD"",""multiverseid"":""235600""},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":""425913""},{""rarity"":""R"",""set"":""SLD"",""multiverseid"":""497503""},{""rarity"":""C"",""set"":""TSP"",""multiverseid"":""109751""},{""rarity"":""C"",""set"":""TSR"",""multiverseid"":""509516""}]"
290,Elves of Deep Shadow,83833,2017-09-04 18:39:33.00737,,G,1,{G},Creature,f,83833,"[{""rarity"":""C"",""set"":""DDJ"",""multiverseid"":292942},{""rarity"":""U"",""set"":""DRK"",""multiverseid"":1766},{""rarity"":""C"",""set"":""GK1"",""multiverseid"":456060},{""rarity"":""C"",""set"":""RAV"",""multiverseid"":83833}]"
299,"Garruk, Primal Hunter",253669,2017-09-04 18:39:34.574388,,G,5,{2}{G}{G}{G},Planeswalker,f,253669,"[{""rarity"":""M"",""set"":""C19"",""multiverseid"":470713},{""rarity"":""M"",""set"":""M12"",""multiverseid"":220100},{""rarity"":""M"",""set"":""M13"",""multiverseid"":253669}]"
309,Master of the Wild Hunt,191064,2017-09-04 18:39:36.327118,,G,4,{2}{G}{G},Creature,f,191064,"[{""rarity"":""M"",""set"":""A25"",""multiverseid"":442170},{""rarity"":""M"",""set"":""M10"",""multiverseid"":191064}]"
199,Stormblood Berserker,220277,2017-09-04 18:37:40.000226,,R,2,{1}{R},Creature,f,,"[{""rarity"":""U"",""set"":""E01"",""multiverseid"":""430597""},{""rarity"":""U"",""set"":""M12"",""multiverseid"":""220277""},{""rarity"":""U"",""set"":""MM2"",""multiverseid"":""397712""}]"
315,Obstinate Baloth,205075,2017-09-04 18:39:37.364604,,G,4,{2}{G}{G},Creature,f,205075,"[{""rarity"":""R"",""set"":""IMA"",""multiverseid"":438745},{""rarity"":""R"",""set"":""M11"",""multiverseid"":205075}]"
380,Mind Stone,4436,2017-09-04 18:40:56.818338,,"",2,{2},Artifact,f,4436,"[{""rarity"":""U"",""set"":""10E"",""multiverseid"":135280},{""rarity"":""U"",""set"":""C14"",""multiverseid"":389596},{""rarity"":""U"",""set"":""C15"",""multiverseid"":405300},{""rarity"":""C"",""set"":""C18"",""multiverseid"":451165},{""rarity"":""U"",""set"":""CM2"",""multiverseid"":446936},{""rarity"":""U"",""set"":""DD2"",""multiverseid"":189228},{""rarity"":""U"",""set"":""DDP"",""multiverseid"":401707},{""rarity"":""C"",""set"":""IMA"",""multiverseid"":438785},{""rarity"":""U"",""set"":""JVC"",""multiverseid"":393856},{""rarity"":""C"",""set"":""WTH"",""multiverseid"":4436}]"
403,Skullclamp,48197,2017-09-04 18:41:00.810962,,"",1,{1},Artifact,f,383097,"[{""rarity"":""U"",""set"":""C14"",""multiverseid"":389676},{""rarity"":""U"",""set"":""C15"",""multiverseid"":405383},{""rarity"":""U"",""set"":""C16"",""multiverseid"":420888},{""rarity"":""U"",""set"":""C17"",""multiverseid"":433154},{""rarity"":""U"",""set"":""CMA"",""multiverseid"":430449},{""rarity"":""U"",""set"":""CMD"",""multiverseid"":247201},{""rarity"":""U"",""set"":""DST"",""multiverseid"":48197},{""rarity"":""M"",""set"":""V09"",""multiverseid"":194978}]"
313,Noble Hierarch,397709,2017-09-04 18:39:37.013427,,G,1,{G},Creature,f,456770,"[{""rarity"":""R"",""set"":""CON"",""multiverseid"":179434},{""rarity"":""R"",""set"":""MM2"",""multiverseid"":397709},{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":457122},{""rarity"":""R"",""set"":""UMA"",""multiverseid"":456770}]"
360,Epochrasite,370497,2017-09-04 18:40:53.179254,,"",2,{2},"Artifact,Creature",f,370497,"[{""rarity"":""R"",""set"":""C14"",""multiverseid"":389504},{""rarity"":""R"",""set"":""CM2"",""multiverseid"":446923},{""rarity"":""R"",""set"":""FUT"",""multiverseid"":136143},{""rarity"":""U"",""set"":""MMA"",""multiverseid"":370497}]"
387,Mox Sapphire,,2017-09-04 18:40:58.0259,,"",0,{0},Artifact,t,383023,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":633},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":36},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":331}]"
384,Mox Jet,,2017-09-04 18:40:57.504313,,"",0,{0},Artifact,t,383020,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":630},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":33},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":328}]"
796,"Ulamog, the Ceaseless Hunger",402079,2017-09-17 22:04:09.532383,,"",10,{10},Creature,f,,"[{""rarity"":""M"",""set"":""BFZ"",""multiverseid"":402079}]"
350,Black Lotus,,2017-09-04 18:40:51.441403,,"",0,{0},Artifact,t,382866,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":600},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":3},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":298}]"
159,Firebolt,30570,2017-09-04 18:37:33.041408,,R,1,{R},Sorcery,f,,"[{""rarity"":""C"",""set"":""DD2"",""multiverseid"":""189236""},{""rarity"":""C"",""set"":""DDS"",""multiverseid"":""426609""},{""rarity"":""C"",""set"":""EMA"",""multiverseid"":""413672""},{""rarity"":""C"",""set"":""JVC"",""multiverseid"":""393833""},{""rarity"":""U"",""set"":""MH1"",""multiverseid"":""464071""},{""rarity"":""C"",""set"":""ODY"",""multiverseid"":""30570""}]"
118,Nightscape Familiar,25693,2017-09-04 18:36:31.348327,,B,2,{1}{B},Creature,f,,"[{""rarity"":""C"",""set"":""C13"",""multiverseid"":""376430""},{""rarity"":""C"",""set"":""DDH"",""multiverseid"":""259263""},{""rarity"":""C"",""set"":""E01"",""multiverseid"":""430574""},{""rarity"":""C"",""set"":""PLS"",""multiverseid"":""25693""}]"
497,Boggart Ram-Gang,153970,2017-09-04 18:43:24.043553,,GR,3,{R/G}{R/G}{R/G},Creature,f,153970,"[{""rarity"":""U"",""set"":""PD2"",""multiverseid"":234723},{""rarity"":""U"",""set"":""SHM"",""multiverseid"":153970}]"
795,Hedron Archive,401910,2017-09-17 22:04:09.365045,,"",4,{4},Artifact,f,470760,"[{""rarity"":""U"",""set"":""BFZ"",""multiverseid"":401910},{""rarity"":""U"",""set"":""C17"",""multiverseid"":433145},{""rarity"":""U"",""set"":""C18"",""multiverseid"":451161},{""rarity"":""U"",""set"":""C19"",""multiverseid"":470760}]"
480,Underground River,2761,2017-09-04 18:42:47.899001,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""10E"",""multiverseid"":129778},{""rarity"":""R"",""set"":""5ED"",""multiverseid"":4191},{""rarity"":""R"",""set"":""6ED"",""multiverseid"":14728},{""rarity"":""R"",""set"":""7ED"",""multiverseid"":11545},{""rarity"":""R"",""set"":""9ED"",""multiverseid"":84566},{""rarity"":""R"",""set"":""C16"",""multiverseid"":420952},{""rarity"":""R"",""set"":""CM2"",""multiverseid"":447011},{""rarity"":""R"",""set"":""ICE"",""multiverseid"":2761}]"
647,Kiora's Follower,378522,2017-09-17 21:51:30.765327,,GU,2,{G}{U},Creature,f,,"[{""rarity"":""U"",""set"":""BNG"",""multiverseid"":378522},{""rarity"":""U"",""set"":""DDO"",""multiverseid"":394381}]"
426,Badlands,1376,2017-09-04 18:42:38.484987,,"",0,,Land,t,382852,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":878},{""rarity"":""R"",""set"":""3ED"",""multiverseid"":1376},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":279},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":576}]"
201,Taurean Mauler,153452,2017-09-04 18:37:40.343771,,R,3,{2}{R},Creature,f,153452,"[{""rarity"":""R"",""set"":""ARC"",""multiverseid"":220453},{""rarity"":""R"",""set"":""C15"",""multiverseid"":405413},{""rarity"":""R"",""set"":""C16"",""multiverseid"":420752},{""rarity"":""R"",""set"":""CM2"",""multiverseid"":446858},{""rarity"":""R"",""set"":""HOP"",""multiverseid"":205404},{""rarity"":""R"",""set"":""MOR"",""multiverseid"":153452}]"
